p_number_of_matches_used,direct,o_number_of_matches_used,player_id,opponent_id,tournament_name,date,player_elo_rating,opponent_elo_rating,p_matches,fs_diff,w1sp_diff,w2sp_diff,wrp_diff,tpw_diff,tmw_diff,aces_per_game_diff,df_per_game_diff,bp_won_diff,wsp_diff,completeness_diff,serve_adv_diff,elo_rating_diff
256,0.0,38,4585,26414,Moscow,15/10/2018,1868,1884,1,-0.736830690079522,-0.3886706374320886,-0.6307530530985355,-0.014730245579339862,-0.6212936222828432,0.9345647152799286,-0.09073703257801861,0.9829701506733104,-0.23854919126582338,-0.7072747885191993,-0.7045589273049438,-0.708593924438804,-0.08133818407202799
106,1.0,2,5349,45438,Stockholm,15/10/2018,1953,1564,1,2.1341287706621355,-0.38429148024460996,2.817858406135421,1.7273428791436745,2.4606970512334363,-3.9191163628066765,-1.4823983087040362,-4.428752141887979,-1.3637992246484203,1.336834364805989,1.9773709187442357,2.0797082720884164,1.9775346002511804
218,0.0,320,5565,4914,Antwerp,15/10/2018,1799,1912,1,-0.8092451353057074,0.40701375039606386,-0.49050251521850935,-0.5174131987367119,-0.44622244174369613,-0.11841446217500255,0.7547777253684294,0.1737405233897106,0.02189747580157381,-0.07961830887382228,-0.29649710474305696,-0.3044533477860148,-0.5744509250086977
655,0.0,50,4259,45106,Stockholm,15/10/2018,1997,1936,1,0.1882514093701433,0.8191877374863331,0.4304614897482834,-0.143239742831646,0.5700834706108937,0.780601450536714,0.46469875564765434,-0.7747163073573143,0.14758687525071734,0.8186222040805881,0.7696793223521289,0.7503197737476849,0.3101018267746067
152,0.0,593,5539,4541,Antwerp,15/10/2018,1906,2091,0,0.5003910719079167,-1.481275311487903,-0.3730305808388196,0.12653557359457807,-0.8813499165805516,0.37996700196185046,-1.1024644355147757,-0.010002804495493458,-0.04118189111248665,-1.1989730480505636,-1.149363910199599,-1.1352061522940256,-0.9404727533328237
186,0.0,50,4291,5792,Moscow,15/10/2018,1866,1775,0,-1.050820532835144,0.3169566818320899,-0.6400360190894802,0.3703339843557332,0.040124331152010195,-0.11682791870599904,-0.3066060288801116,0.9450523261619952,-0.09647043046902458,-0.26591449554892177,-0.11574537426065191,-0.10266331062029563,0.4626109219096592
684,0.0,167,4269,5044,Stockholm,15/10/2018,1986,1913,1,1.307003417087457,0.0890323966270511,1.2615007001107978,0.7996178140691723,1.2846200728890196,-0.14519292560859845,-0.16777675340043396,-0.6398244238812465,0.3149739345163616,0.807391294670672,1.1378985687806897,1.149921825319259,0.3711054648286277
72,-1.0,579,5067,4789,Antwerp,15/10/2018,1804,2009,0,0.16405128395242283,-0.5491053507061698,0.06483932419064138,-1.1536105055633683,-1.1712980081608122,-0.2558355459700505,-0.6696052104079088,-0.42200471470731155,0.4408383426203331,-0.3831767051467547,-0.8605727855532124,-0.8829804305104997,-1.0421454834228585
94,0.0,199,25898,6387,Moscow,15/10/2018,1880,2098,0,-1.0194337287449344,-1.2272338166036532,-1.3850242727211404,1.1658119840832888,-0.5454149409957145,0.2208006222957377,-2.2913388049641643,0.4629873306562019,-0.7655554740720162,-1.7019423650825802,-1.2114210757719404,-1.181793582998954,-1.1082327579813813
614,0.0,85,3852,26011,Antwerp,15/10/2018,1945,1914,1,-0.34880257326340924,0.923112763128478,0.04285388747523492,-0.3282138363930831,0.28193420857698104,1.1820427412711227,0.8673273627868509,0.25943493008433477,0.9672417324633903,0.6309598439885492,0.4842671264060453,0.4834268819868778,0.15759273163955423
242,-0.3333333333333333,587,5364,4311,Moscow,15/10/2018,1997,1877,0,-0.06519220976429435,-0.27830860595613344,-0.14758839629401294,-0.13309624840238865,-0.3640254289470355,-0.21646372307591413,-0.031103918971619408,0.8011647599289502,0.12814833214336643,-0.276081121508597,-0.3324718682254137,-0.3320739615469916,0.6100363805402099
44,0.0,85,5159,33215,Stockholm,15/10/2018,1713,1991,0,0.2181897523628387,-1.3912150196669564,-0.9161319523852541,0.01297913822845021,-1.0801027414880258,0.06621871847070525,-0.7825119229892464,-1.31335633549191,-0.6865194717637537,-1.322478463193568,-1.3062028230658382,-1.3072917337595904,-1.4132509482514863
411,0.0,18,5201,44482,Stockholm,15/10/2018,1904,1771,1,-0.672459895625988,1.7305716389915238,-0.6968344817869333,-1.1042988153048823,0.0241466234477416,0.24297347841656602,1.93734698229857,0.4233366129178886,0.4837204540870863,0.9700522084542648,0.5375191379773361,0.48197684718379613,0.6761236550987326
3,0.0,198,5991,5515,Antwerp,15/10/2018,1676,1930,0,0.43645834574603287,-2.280114940607789,-0.2740725529271681,1.266520964198228,-0.3982228686296658,4.397967215993429,-1.1083255684494318,0.0026342680689387028,-0.3252814153526278,-1.6485461569195057,-1.1772591884669008,-1.0849088024584062,-1.2912436721434444
14,0.0,122,22171,5718,Moscow,15/10/2018,1758,1923,0,0.16629726769176456,-0.3525917861086807,-3.2351599174682177,1.06067172837739,-0.42261683343510753,0.7670906013672224,-0.13458145144372605,1.524524158904213,-1.6352162571433404,-1.411480936062403,-0.9752711280275403,-0.9392297182675131,-0.8388000232427886
655,-0.3333333333333333,684,4259,4269,Stockholm,15/10/2018,2004,1993,1,-1.28782514269807,0.2503585579414068,0.8572337077446005,-0.3293647675211737,-0.07467936274891696,-0.08837401290341702,0.11965868422277307,-1.5289847781569106,0.09989798034397468,0.21232449999265532,0.0772308281364537,0.06730766207077322,0.05592000154951924
579,-0.14285714285714285,593,4789,4541,Antwerp,15/10/2018,2013,2095,1,0.20662213740593033,-0.7932824178252156,-0.6729987340480295,0.5957842537734637,-0.2157226699279341,0.3671676600404625,-0.25667204162174806,0.8972528431356706,-0.5563610024282655,-0.805569251170303,-0.557490582749651,-0.5402117554880861,-0.4168581933691434
122,0.0,587,5718,4311,Moscow,15/10/2018,1928,1891,0,0.09515152907365237,0.6943172513289422,0.13846561147032885,-1.346094072948931,-0.49837176887177526,-0.14881564041149944,1.067530530925112,1.0788404977871404,0.7124840718690872,0.5917432071953251,0.03581896072277076,0.0010575888144803236,0.18809455066656472
85,0.0,411,33215,5201,Stockholm,15/10/2018,1994,1910,0,-0.6742829352261359,0.011323608209859566,1.124619048537049,-0.23904103944433425,0.030486175849794832,-0.8538945585011363,-0.5281207741549856,0.48223650307633165,0.034956680306152565,0.2494041018438664,0.1473993131734487,0.14346915410885155,0.4270254663781469
198,0.0,614,5515,3852,Antwerp,15/10/2018,1934,1953,1,-0.6599112291587141,-0.11884140581861713,-0.739954925780057,0.49121445105918804,-0.10785636523686606,-0.5986534581134408,-0.6830348259873731,0.6775544432115708,-0.9080154584152066,-0.5599129944063438,-0.3465758102534818,-0.34188159195191137,-0.09658909358553323
212,-1.0,661,6196,4752,Antwerp,15/10/2018,1883,2034,0,0.45549136126081224,-0.33743648716649344,-0.6974796543409081,-0.8936945704697614,-0.9875549318183557,-0.13973225598218197,0.2950649999694526,1.1488489064557654,0.45568413122725265,-0.40469524453317995,-0.782439344268853,-0.7911125584572357,-0.7676291121797642
74,1.0,144,5922,5528,Moscow,15/10/2018,1870,1807,1,0.8555040885693594,-0.5070926832401266,-0.1480116840120133,0.7068392486745209,0.29660602115028767,-0.7002342421447509,-0.07274093393577638,0.05799437082355202,-1.1174649606209945,-0.2714443260285517,0.00963635799000722,0.0384438493761833,0.3202690997836102
278,0.0,45,6044,11174,Stockholm,15/10/2018,1874,1744,1,-0.22271094671873568,0.9449526173363548,1.4803549047827929,0.08890514539119193,1.0883641063341714,-0.11239475321976468,0.6207965206913548,0.8829846376496198,0.2278643165777834,1.2076524900473924,1.2362253017636076,1.237678894168556,0.6608727455852274
41,0.0,1,5801,6200,Stockholm,15/10/2018,1830,1762,1,1.73623275361175,-0.7858370970525654,1.188435258320514,3.0781498493921062,2.5469854519448365,-4.4816161784815565,1.2042317044475532,-0.7886194178865468,0.7463642312565234,0.44534894759529153,1.6583349230544855,1.7831221686209404,0.34568728230611895
8,0.0,374,6064,5324,Moscow,15/10/2018,1840,1954,1,2.4971638119325816,-0.2401369497872619,0.7949729601429563,0.09592871072818945,0.7516310081194889,-1.9545202387321041,-0.25315584845082534,-0.6981379155271866,-0.7385103787041662,0.8313182617756493,0.8854488144521826,0.8671170693366292,-0.5795345615131994
4,0.0,26,6085,25609,Antwerp,15/10/2018,1685,1785,0,-0.4830281121512458,-1.3187150739646099,-0.6644638253441486,-0.9828208380728152,-1.758963765561749,-0.6145359977182063,-0.6600801608865962,0.03877512107417872,0.36398901865692157,-1.3409907364171676,-1.7289447110311762,-1.7594867259870033,-0.508363650450175
608,1.0,33,4544,5602,Stockholm,15/10/2018,2093,1782,1,1.3819583452154565,1.6481421592548715,2.1064863412594783,-0.6792547457498312,1.4772747219334341,-0.7947557849278327,2.3964276712203234,-1.635381259085931,2.1156982773232307,2.3658173504069744,1.9950990180241968,2.0528500146405135,1.581010952900044
347,1.0,70,5166,6051,Moscow,15/10/2018,1897,1925,1,-1.3118782013431587,0.06515330078900511,0.6126837623739682,0.5952068009857533,0.4207420757285048,0.5821520505350327,0.07186793844948018,0.21515985771973942,-0.24087263426248035,-0.02817142219333841,0.20900352183241666,0.23133102701139738,-0.14234182212604898
167,0.0,377,6364,5070,Antwerp,15/10/2018,2010,1867,1,-0.5552892437324912,0.9223485606601274,0.25201858738102856,-0.28929181790980196,0.3503203930934676,0.23005446290793125,0.5620146432564976,-0.01045497187017511,0.2928654104625871,0.6837223708320315,0.5701919305759785,0.5527653136052857,0.7269600201437502
572,0.0,123,4921,11176,Stockholm,15/10/2018,2059,1990,1,-0.5954334689683084,-0.45060803602354094,-0.5782646485475241,0.03733270597522739,-0.5818945808568745,-0.29784329675071197,-0.11015611517651158,0.7970819749373823,-0.1646859387619566,-0.6806635963844345,-0.6841842031938323,-0.6594935354445374,0.35077091881062067
689,-1.0,196,4467,6029,Antwerp,15/10/2018,1961,2006,0,-0.6996807683630242,0.7622679417912633,0.39193603371693847,-0.5006967075861981,0.07996965470239081,0.006507408524163111,0.4698934400163378,-0.5159906127035377,0.683467684116076,0.5884284123915313,0.41373698963186945,0.36606056490339234,-0.2287636427025787
111,0.0,169,6407,5564,Moscow,15/10/2018,2052,1811,1,0.5879083957861523,0.25490173917927783,-0.3988626209446667,0.3034482647517015,0.34422079600016753,-0.2240096568259029,0.6178699116463543,0.13393579046776766,0.12350550638227098,0.1677399988893999,0.2914320892603284,0.2987269152665143,1.2251563975849216
579,1.0,218,4789,5565,Antwerp,15/10/2018,2023,1837,1,1.1783002357157935,-0.45094648261696396,-0.048252084023214015,1.3691627283210783,0.9601073728828673,0.43805079401926944,-0.20094011463043585,-0.06291543471403936,-0.45566678304166286,-0.05123282919810943,0.5229093545354756,0.545606556403131,0.9455563898373254
50,0.0,135,5792,11547,Moscow,15/10/2018,1805,2053,0,-0.27246763127221046,-0.8609286834157105,0.14501945223245846,-0.7018385621875575,-1.0757051774888615,0.13019058914622803,-0.7915929090651831,-0.7389518602855469,0.1964725105751061,-0.6569601589829362,-0.9415504173220575,-0.9579778687916969,-1.2607418531164338
655,-1.0,74,4259,26578,Stockholm,15/10/2018,2012,2023,0,0.6910286851844746,-0.4952251312445937,0.5063574605855987,0.7021035761863447,0.49315110616440033,1.0612949197647594,-0.25558622292505484,-0.3696402587142014,-0.06098950865609813,-0.02950365096547203,0.2675865880359694,0.2765775404749839,-0.05592000154951924
74,0.0,587,5922,4311,Moscow,15/10/2018,1878,1902,0,0.8794259818915399,-0.6657062955445329,-0.08672636553692017,-0.30117384715581347,-0.5139832260701773,-0.7080787947372401,-0.04682733327483411,-0.18156090306235267,-0.19638266030853246,-0.3606439720699867,-0.4837982061696627,-0.4892495964533917,-0.12200727610804198
661,1.0,198,4752,5515,Antwerp,15/10/2018,2039,1944,1,1.273159896279328,-0.44992978960910746,1.168551318608507,0.8697931531686367,0.9851172248900495,0.2040611861797668,-0.5520089801803286,-1.3654718262092593,-0.23579350266156135,0.4272467180693813,0.7949986626627207,0.8030889270942319,0.4829454679276662
278,1.0,411,6044,5201,Stockholm,15/10/2018,1880,1922,0,-0.45163297582528933,-0.21482974670242214,1.0696146778428852,-0.10939132226177384,0.015230569156120444,-0.44413454241784966,-0.7508433221320016,0.03399478796122288,-0.1439679963447156,0.11586003538834891,0.06959357057079513,0.06736903787152844,-0.21351273318907346
608,0.0,41,4544,5801,Stockholm,15/10/2018,2096,1840,1,1.3703462699309668,1.0170782845091135,2.107705504405251,-1.0188249027321254,0.812292618404955,0.5396911931180594,2.130939561714256,-0.38036297922223944,1.8592807422202544,1.8656000952654506,1.3680805169014643,1.4083059848577233,1.3014109451524478
347,0.0,8,5166,6064,Moscow,15/10/2018,1908,1855,1,-0.6191811559958161,-0.6768107056742031,0.24054993592958146,-0.4408874011240902,-0.7936397404252017,2.0087534738094406,-0.6841360735685965,-0.6942056031971664,0.6378013463649842,-0.5943455331072116,-0.7816941641783575,-0.7821322711879454,0.2694327347385927
135,0.0,111,11547,6407,Moscow,15/10/2018,2057,2056,1,0.1943399896249267,0.3924467978539486,0.2529842864411715,-0.14364140252874993,0.27230854465369253,-0.0063975719482176,0.3809563670044351,-0.6546819628531512,0.043028865411727936,0.43881254203086684,0.3820241893422689,0.373072797372947,0.005083636504501749
572,0.0,74,4921,26578,Stockholm,15/10/2018,2066,2032,0,0.29443714272849647,-1.39898121403054,-1.0361146426310013,1.3069785530816762,-0.19147177729684337,0.8142224490652162,-0.9099725385111441,1.2049294418549052,-0.9219072640514674,-1.3605649067078507,-0.8441704679674977,-0.7813781385086138,0.17284364115305947
587,0.14285714285714285,347,4311,5166,Moscow,15/10/2018,1912,1917,0,-0.49087283877926596,0.3445850426949333,-0.012510228437267824,0.23500330611725914,0.30923489142063815,-0.05914587287122904,0.08317997441478825,-0.06673533953481284,0.1417294311351608,0.1506706179275298,0.24633076938653156,0.2519628062299211,-0.025418182522508746
608,0.0,411,4544,5201,Stockholm,15/10/2018,2099,1931,0,1.7378695841241907,0.5819924861986217,1.8733403641094528,-1.463363439499494,0.21817698997386323,-0.1904144786117197,1.6074738040901513,-1.7649606205236117,1.3956106430298618,1.549479409759817,0.8707503968863336,0.9008025150912935,0.8540509327562938
167,0.3333333333333333,661,6364,4752,Antwerp,15/10/2018,2017,2045,1,-0.5863563020800638,-0.035111064778200106,-0.3309885023672339,-0.6246003048779409,-0.6836667698016653,0.07982671574806298,0.030959974008857173,0.3376408734429802,0.3789237623005557,-0.27568702313282845,-0.5418448314694027,-0.5458044202690805,-0.14234182212604898
579,1.0,167,4789,6364,Antwerp,15/10/2018,2037,2027,0,0.8606799380591079,0.026825405019074454,-0.5107512483384891,0.5732520111929424,0.46389865327811425,0.2644729863904074,0.650897433487249,0.573749687611503,-0.2869388324679698,0.045750786093450464,0.2858022018045772,0.29515589052595653,0.05083636504501749
135,1.0,347,11547,5166,Moscow,15/10/2018,2066,1927,1,-0.16317301841931806,1.0110947048151138,0.13209491211150082,-0.11559431940292485,0.5669747851069095,0.01807728903523664,1.0404691747745687,0.19497833435971365,0.6819111438538431,0.7843880282235893,0.7415950558414958,0.7283759725164766,0.7066254741257432
74,0.0,411,26578,5201,Stockholm,15/10/2018,2042,1946,1,-0.5612951292561151,0.005396255524862834,0.9374690198355765,-0.2886008195317684,-0.04709147046115052,-1.32256374467828,-0.6842738259676323,-1.3214875642681616,-0.3333259035858565,0.20054936510682694,0.07796824488785399,0.07337604825723,0.4880291044321679
423,0.0,445,3781,5670,Vienna,22/10/2018,1850,2112,1,-0.06869887113091258,-2.0106756551046066,-0.7843216293374602,0.7782606818094253,-0.9482381662686015,0.20354923571989625,-2.29024732260845,-0.28539023955912013,-1.2193897847941382,-1.882624187375634,-1.5383581663224324,-1.5300081786997535,-1.3319127641794584
192,0.0,658,6284,4259,Vienna,22/10/2018,1965,2003,1,-1.094357807792217,0.2034166300619022,-0.792495092189429,-0.3314939259350943,-0.5828782387585978,-0.1542955440066288,0.42907337763105474,1.1400529647462754,0.06223531403331937,-0.39436952991728347,-0.5347617205077057,-0.5359408779205488,-0.19317818717106647
379,-0.3333333333333333,209,5070,6418,Vienna,22/10/2018,1861,2094,0,4.1249161796653004e-05,-0.5896545320930041,-0.4126815887666784,0.2392560728518934,-0.3290541780916656,-0.6134110564894739,-0.4925924040943757,0.3223402332364875,-0.1780119839981414,-0.6053682253101795,-0.5123879670908708,-0.4967738106716147,-1.1844873055489076
42,1.0,611,11787,4544,Vienna,22/10/2018,1865,2085,0,-1.181536536788767,-1.4457531388529623,-2.0661287722300528,2.09395036425586,-0.2666320974981678,-0.8196926453860374,-2.8689208163935396,1.5094546939193068,-1.8028791643956037,-2.142342655883216,-1.2097104285708942,-1.2146798096971847,-1.1184000309903848
87,0.0,676,33215,5220,Basel,22/10/2018,1983,2154,0,0.12463353783293328,-0.2911129969407565,0.03981152746146728,-0.8679763963896324,-0.768932750357495,-0.42870813633922644,-0.39552602403949244,1.6783691954537916,0.2620535994413823,-0.16212576902189993,-0.5338466875573579,-0.5390875065622653,-0.8693018422697991
584,1.0,286,4789,5438,Vienna,22/10/2018,2026,1953,1,0.7852884065015914,-0.380494336300922,-0.45994455003669527,1.2586215506967253,0.7065601053494553,-0.030803329898079462,-0.0014106714848685748,0.3652475011354141,-0.8570250890534654,-0.2598833249623455,0.27183739676112617,0.2903032044459413,0.3711054648286277
259,0.0,103,5978,5644,Basel,22/10/2018,1898,1795,0,0.42742153347828443,-0.7281767590659296,-0.5270367876526847,0.4179218205468159,-0.23421235049980568,0.6597329699235949,-0.9702102977367942,0.2913868418012542,-0.40135907693979284,-0.6352269835751131,-0.451656349156232,-0.4485823504829757,0.5236145599636801
686,1.0,124,4269,5718,Vienna,22/10/2018,1984,1918,1,1.7212519713953083,-0.6380982906597484,-0.0048716952540361754,1.5170384062785758,1.0358706382726846,0.3392287255343762,-0.954489127426523,0.04097188751124923,-0.44981749333040877,-0.09654366285371568,0.5379059909701333,0.5650437527429024,0.33552000929711545
101,0.0,43,26007,11485,Basel,22/10/2018,1901,1825,1,-0.3880509958473115,0.5093922712380065,-0.31469950328588203,-0.11075877062082215,0.025994613043390968,-0.31455526661928934,0.9568580220969582,-0.6373470981954834,-0.6549173449396946,0.16971840099602223,0.12403600640906577,0.12024346927692135,0.38635637434213294
56,0.0,71,5953,6051,Basel,22/10/2018,1832,1915,1,-1.4505321819175376,0.4316352139525151,0.046370589605369675,0.8872718625767273,0.6895801548183244,0.36368289804601234,0.3565699635823667,2.0604127244432378,-0.21089561386444544,0.016665561327957854,0.3702299052539466,0.40308176598791373,-0.4219418298736452
