match_id,tournament_name,season,tournament_id,date,level,surface,round,best_of,player_id,player_rank,player_elo_rating,opponent_id,opponent_rank,opponent_elo_rating,outcome,p_1st_in,o_1st_in,p_sv_pt,o_sv_pt,p_1st_won,o_1st_won,p_2nd_won,o_2nd_won,p_ace,o_ace,p_df,o_df,p_bp_sv,o_bp_sv,p_bp_fc,o_bp_fc,p_matches,p_sv_gms,o_sv_gms
171018,US Open,2019,6,26/08/2019,G,H,R128,5,50811,137.0,1706,4526,24.0,2072,,73.0,92.0,122.0,148.0,45.0,66.0,30.0,29.0,2.0,15.0,5.0,6.0,5.0,10.0,10.0,14.0,1,19.0,22.0
171019,US Open,2019,6,26/08/2019,G,H,R128,5,4868,74.0,1931,27835,35.0,1978,,106.0,116.0,161.0,152.0,79.0,78.0,26.0,15.0,15.0,16.0,6.0,7.0,4.0,11.0,7.0,17.0,1,25.0,23.0
171020,US Open,2019,6,26/08/2019,G,H,R128,5,11485,39.0,1862,45000,50.0,1907,,54.0,48.0,106.0,82.0,32.0,36.0,20.0,20.0,10.0,3.0,7.0,3.0,10.0,0.0,17.0,1.0,0,14.0,13.0
171021,US Open,2019,6,26/08/2019,G,H,R128,5,52874,1415.0,1500,3893,135.0,1723,,134.0,109.0,183.0,164.0,76.0,79.0,27.0,22.0,2.0,6.0,3.0,5.0,11.0,9.0,20.0,16.0,0,26.0,27.0
171022,US Open,2019,6,26/08/2019,G,H,R128,5,24021,42.0,1891,4921,11.0,2046,,71.0,61.0,124.0,110.0,56.0,48.0,31.0,24.0,26.0,16.0,4.0,6.0,5.0,10.0,7.0,15.0,1,22.0,19.0
171023,US Open,2019,6,26/08/2019,G,H,R128,5,36222,118.0,1736,44494,97.0,1787,,100.0,94.0,169.0,157.0,68.0,61.0,31.0,30.0,3.0,8.0,11.0,2.0,12.0,7.0,17.0,13.0,0,23.0,24.0
171024,US Open,2019,6,26/08/2019,G,H,R128,5,4606,98.0,2042,47169,394.0,1500,,67.0,56.0,114.0,95.0,38.0,43.0,26.0,20.0,5.0,6.0,3.0,2.0,8.0,3.0,14.0,6.0,0,18.0,17.0
170020,Madrid Masters,2019,331,06/05/2019,M,C,R32,3,5515,49.0,1980,5220,11.0,2102,,47.0,51.0,81.0,93.0,38.0,37.0,17.0,27.0,11.0,7.0,2.0,4.0,4.0,6.0,6.0,7.0,1,14.0,15.0
170019,Madrid Masters,2019,331,06/05/2019,M,C,R32,3,6029,25.0,1979,4868,47.0,1907,,25.0,37.0,39.0,52.0,13.0,31.0,6.0,6.0,0.0,3.0,1.0,2.0,3.0,3.0,7.0,3.0,1,7.0,8.0
170018,Madrid Masters,2019,331,06/05/2019,M,C,R32,3,26007,57.0,1919,4920,1.0,2377,,38.0,34.0,60.0,46.0,24.0,29.0,11.0,9.0,4.0,7.0,1.0,2.0,0.0,1.0,3.0,1.0,0,9.0,9.0
170017,Madrid Masters,2019,331,06/05/2019,M,C,R16,3,4742,2.0,2366,26011,37.0,1962,,33.0,45.0,51.0,58.0,29.0,29.0,12.0,6.0,6.0,1.0,0.0,1.0,1.0,2.0,1.0,4.0,0,10.0,9.0
170016,Madrid Masters,2019,331,06/05/2019,M,C,R16,3,4526,34.0,2094,5442,7.0,2149,,38.0,45.0,62.0,71.0,31.0,34.0,18.0,11.0,9.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,0,11.0,10.0
170015,Madrid Masters,2019,331,06/05/2019,M,C,R16,3,644,4.0,2128,27835,52.0,1897,,53.0,65.0,78.0,105.0,36.0,43.0,10.0,17.0,5.0,4.0,8.0,8.0,0.0,3.0,4.0,8.0,1,14.0,15.0
170014,Madrid Masters,2019,331,06/05/2019,M,C,R16,3,4269,38.0,1987,26578,9.0,2101,,33.0,46.0,54.0,61.0,21.0,39.0,10.0,4.0,1.0,4.0,1.0,2.0,2.0,3.0,5.0,4.0,0,9.0,10.0
170013,Madrid Masters,2019,331,06/05/2019,M,C,R16,3,4921,12.0,2060,6219,5.0,2161,,49.0,39.0,64.0,59.0,33.0,32.0,9.0,15.0,0.0,6.0,1.0,0.0,3.0,1.0,5.0,1.0,1,11.0,11.0
170012,Madrid Masters,2019,331,06/05/2019,M,C,R16,3,4789,18.0,2103,3819,3.0,2370,,60.0,49.0,105.0,84.0,41.0,37.0,18.0,21.0,7.0,4.0,7.0,2.0,8.0,5.0,13.0,8.0,1,14.0,14.0
170011,Madrid Masters,2019,331,06/05/2019,M,C,R16,3,5220,11.0,2108,11485,32.0,1900,,49.0,52.0,88.0,83.0,40.0,31.0,18.0,16.0,12.0,5.0,2.0,2.0,8.0,3.0,10.0,7.0,1,14.0,13.0
170010,Madrid Masters,2019,331,06/05/2019,M,C,R16,3,4920,1.0,2378,4868,47.0,1921,,42.0,39.0,62.0,57.0,35.0,26.0,12.0,10.0,4.0,3.0,2.0,1.0,4.0,2.0,4.0,4.0,1,10.0,9.0
170009,Madrid Masters,2019,331,06/05/2019,M,C,QF,3,4526,34.0,2106,4742,2.0,2368,,26.0,28.0,45.0,39.0,14.0,22.0,6.0,10.0,3.0,0.0,2.0,0.0,6.0,0.0,10.0,0.0,1,7.0,8.0
170008,Madrid Masters,2019,331,06/05/2019,M,C,QF,3,644,4.0,2132,26578,9.0,2108,,67.0,61.0,96.0,88.0,46.0,47.0,16.0,13.0,8.0,4.0,4.0,2.0,5.0,4.0,8.0,5.0,0,15.0,14.0
170007,Madrid Masters,2019,331,06/05/2019,M,C,QF,3,6219,5.0,2168,3819,3.0,2373,,67.0,76.0,96.0,106.0,54.0,60.0,16.0,14.0,8.0,6.0,1.0,3.0,3.0,10.0,5.0,12.0,1,15.0,16.0
170005,Madrid Masters,2019,331,06/05/2019,M,C,SF,3,26578,9.0,2120,4742,2.0,2372,,60.0,69.0,86.0,94.0,34.0,41.0,11.0,11.0,5.0,1.0,1.0,1.0,11.0,8.0,16.0,14.0,1,13.0,14.0
170004,Madrid Masters,2019,331,06/05/2019,M,C,SF,3,4920,1.0,2381,6219,5.0,2184,,55.0,42.0,90.0,81.0,41.0,27.0,16.0,21.0,3.0,2.0,1.0,2.0,7.0,0.0,10.0,3.0,0,12.0,12.0
170003,Madrid Masters,2019,331,06/05/2019,M,C,F,3,4920,1.0,2387,26578,9.0,2138,,40.0,33.0,59.0,56.0,31.0,20.0,11.0,13.0,2.0,1.0,0.0,1.0,0.0,3.0,0.0,5.0,1,10.0,9.0
170104,Rome Masters,2019,11,13/05/2019,M,C,R64,3,6418,15.0,2070,44825,30.0,1936,,63.0,63.0,92.0,96.0,51.0,43.0,16.0,18.0,5.0,7.0,1.0,7.0,0.0,7.0,1.0,10.0,0,16.0,15.0
170103,Rome Masters,2019,11,13/05/2019,M,C,R64,3,4541,92.0,2060,4921,12.0,2053,,31.0,48.0,56.0,69.0,23.0,35.0,11.0,10.0,3.0,1.0,1.0,2.0,7.0,5.0,10.0,6.0,0,9.0,10.0
170102,Rome Masters,2019,11,13/05/2019,M,C,R64,3,5420,44.0,1923,5324,46.0,1937,,43.0,30.0,65.0,71.0,26.0,21.0,11.0,14.0,1.0,9.0,4.0,7.0,3.0,8.0,5.0,13.0,0,9.0,8.0
170101,Rome Masters,2019,11,13/05/2019,M,C,R64,3,50811,263.0,1698,5438,59.0,1861,,47.0,46.0,78.0,79.0,33.0,31.0,14.0,18.0,3.0,5.0,3.0,3.0,1.0,3.0,4.0,7.0,0,13.0,13.0
170100,Rome Masters,2019,11,13/05/2019,M,C,R64,3,5539,21.0,1981,26007,52.0,1918,,48.0,29.0,65.0,53.0,31.0,26.0,9.0,15.0,3.0,4.0,2.0,0.0,7.0,1.0,9.0,1.0,0,9.0,10.0
170099,Rome Masters,2019,11,13/05/2019,M,C,R64,3,5515,51.0,1973,5763,48.0,2057,,63.0,62.0,101.0,90.0,53.0,48.0,17.0,11.0,17.0,6.0,2.0,1.0,5.0,7.0,7.0,11.0,1,16.0,15.0
170098,Rome Masters,2019,11,13/05/2019,M,C,R64,3,5220,10.0,2111,9621,416.0,1656,,38.0,27.0,66.0,60.0,30.0,16.0,13.0,13.0,7.0,6.0,3.0,1.0,4.0,2.0,6.0,7.0,1,10.0,9.0
170097,Rome Masters,2019,11,13/05/2019,M,C,R64,3,5070,88.0,1863,4789,16.0,2099,,36.0,32.0,47.0,41.0,28.0,21.0,8.0,2.0,1.0,3.0,0.0,2.0,1.0,0.0,1.0,4.0,0,8.0,8.0
170096,Rome Masters,2019,11,13/05/2019,M,C,R64,3,6401,75.0,1910,6029,24.0,1966,,27.0,30.0,47.0,54.0,13.0,21.0,8.0,13.0,2.0,2.0,5.0,1.0,1.0,1.0,6.0,3.0,1,8.0,9.0
170095,Rome Masters,2019,11,13/05/2019,M,C,R64,3,26414,33.0,1945,6284,25.0,1951,,34.0,30.0,58.0,55.0,30.0,20.0,10.0,12.0,6.0,3.0,4.0,2.0,1.0,5.0,1.0,8.0,1,9.0,9.0
170094,Rome Masters,2019,11,13/05/2019,M,C,R64,3,5663,23.0,2030,4526,29.0,2102,,37.0,41.0,73.0,74.0,28.0,25.0,19.0,14.0,3.0,7.0,5.0,1.0,6.0,4.0,8.0,10.0,1,12.0,12.0
170093,Rome Masters,2019,11,13/05/2019,M,C,R64,3,34554,76.0,1836,5543,83.0,1905,,75.0,57.0,106.0,87.0,47.0,35.0,12.0,16.0,4.0,1.0,4.0,5.0,11.0,8.0,16.0,12.0,0,14.0,13.0
170092,Rome Masters,2019,11,13/05/2019,M,C,R64,3,6387,36.0,2091,6407,14.0,2126,,52.0,46.0,74.0,85.0,41.0,36.0,15.0,19.0,15.0,12.0,0.0,5.0,3.0,1.0,4.0,3.0,1,14.0,13.0
170091,Rome Masters,2019,11,13/05/2019,M,C,R64,3,45106,26.0,1941,6051,19.0,1908,,64.0,67.0,94.0,97.0,34.0,44.0,11.0,11.0,0.0,4.0,0.0,2.0,7.0,9.0,14.0,13.0,0,13.0,13.0
170090,Rome Masters,2019,11,13/05/2019,M,C,R64,3,4259,56.0,1992,4467,28.0,1923,,54.0,42.0,81.0,74.0,39.0,30.0,12.0,14.0,8.0,4.0,2.0,1.0,2.0,3.0,4.0,7.0,0,13.0,13.0
170089,Rome Masters,2019,11,13/05/2019,M,C,R64,3,5793,43.0,1939,33215,22.0,1985,,57.0,46.0,78.0,70.0,39.0,32.0,9.0,18.0,2.0,4.0,2.0,1.0,11.0,0.0,12.0,0.0,0,10.0,11.0
170088,Rome Masters,2019,11,13/05/2019,M,C,R32,3,4742,2.0,2354,4868,42.0,1934,,25.0,25.0,39.0,46.0,17.0,11.0,12.0,8.0,1.0,0.0,1.0,4.0,1.0,2.0,1.0,7.0,0,7.0,6.0
170087,Rome Masters,2019,11,13/05/2019,M,C,R32,3,11485,32.0,1906,5918,18.0,1955,,44.0,45.0,70.0,63.0,24.0,32.0,16.0,9.0,6.0,1.0,1.0,2.0,5.0,2.0,9.0,4.0,1,11.0,11.0
170086,Rome Masters,2019,11,13/05/2019,M,C,R32,3,11547,13.0,2045,5131,20.0,2094,,62.0,65.0,94.0,100.0,45.0,39.0,16.0,21.0,6.0,3.0,1.0,1.0,7.0,3.0,9.0,7.0,1,15.0,15.0
170085,Rome Masters,2019,11,13/05/2019,M,C,R32,3,4269,38.0,1990,6219,4.0,2179,,65.0,65.0,102.0,103.0,45.0,43.0,20.0,21.0,6.0,5.0,4.0,2.0,8.0,13.0,11.0,17.0,1,16.0,16.0
170084,Rome Masters,2019,11,13/05/2019,M,C,R32,3,5303,72.0,1868,3819,3.0,2357,,37.0,31.0,67.0,55.0,26.0,24.0,12.0,17.0,2.0,3.0,1.0,1.0,7.0,7.0,10.0,7.0,0,10.0,9.0
170083,Rome Masters,2019,11,13/05/2019,M,C,R32,3,11787,45.0,1878,6418,15.0,2076,,35.0,27.0,52.0,38.0,22.0,23.0,6.0,9.0,2.0,4.0,3.0,0.0,3.0,0.0,7.0,0.0,0,8.0,8.0
170082,Rome Masters,2019,11,13/05/2019,M,C,R32,3,4921,12.0,2063,5420,44.0,1934,,38.0,51.0,64.0,76.0,31.0,27.0,9.0,13.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0,9.0,0,10.0,11.0
170081,Rome Masters,2019,11,13/05/2019,M,C,R32,3,50811,263.0,1735,26578,7.0,2133,,28.0,34.0,48.0,55.0,16.0,22.0,7.0,14.0,1.0,1.0,0.0,1.0,2.0,2.0,6.0,3.0,1,8.0,9.0
170080,Rome Masters,2019,11,13/05/2019,M,C,R32,3,5442,6.0,2138,26007,52.0,1930,,35.0,29.0,56.0,60.0,24.0,19.0,12.0,12.0,3.0,3.0,4.0,3.0,1.0,1.0,2.0,5.0,0,9.0,9.0
170079,Rome Masters,2019,11,13/05/2019,M,C,R32,3,5220,10.0,2112,5515,51.0,1985,,26.0,17.0,58.0,38.0,16.0,16.0,13.0,14.0,2.0,8.0,3.0,0.0,4.0,1.0,9.0,2.0,0,9.0,8.0
170078,Rome Masters,2019,11,13/05/2019,M,C,R32,3,5070,88.0,1883,6029,24.0,1974,,34.0,30.0,61.0,58.0,23.0,20.0,6.0,17.0,2.0,1.0,4.0,1.0,2.0,3.0,7.0,5.0,0,10.0,9.0
170077,Rome Masters,2019,11,13/05/2019,M,C,R32,3,26414,33.0,1955,644,5.0,2121,,42.0,46.0,75.0,75.0,33.0,37.0,16.0,8.0,5.0,11.0,3.0,6.0,7.0,4.0,9.0,8.0,0,12.0,12.0
170061,Rome Masters,2019,11,13/05/2019,M,C,QF,3,5216,9.0,2238,4920,1.0,2395,,77.0,67.0,114.0,99.0,55.0,45.0,18.0,23.0,12.0,6.0,1.0,3.0,9.0,5.0,11.0,7.0,0,16.0,16.0
170060,Rome Masters,2019,11,13/05/2019,M,C,SF,3,4742,2.0,2360,26578,7.0,2151,,35.0,34.0,59.0,53.0,25.0,26.0,19.0,8.0,1.0,7.0,1.0,1.0,2.0,2.0,2.0,4.0,0,10.0,9.0
170059,Rome Masters,2019,11,13/05/2019,M,C,SF,3,4920,1.0,2401,6029,24.0,2009,,65.0,50.0,99.0,80.0,45.0,33.0,21.0,19.0,2.0,0.0,1.0,2.0,2.0,1.0,4.0,5.0,0,16.0,14.0
170058,Rome Masters,2019,11,13/05/2019,M,C,F,3,4920,1.0,2403,4742,2.0,2365,,72.0,48.0,96.0,66.0,43.0,35.0,7.0,11.0,7.0,0.0,1.0,0.0,11.0,1.0,17.0,2.0,1,12.0,11.0
171012,Winston Salem,2019,342,19/08/2019,B,H,R64,3,45438,106.0,1802,6315,100.0,1728,,61.0,53.0,105.0,93.0,51.0,44.0,26.0,28.0,16.0,8.0,4.0,1.0,2.0,0.0,3.0,1.0,1,17.0,17.0
171011,Winston Salem,2019,342,19/08/2019,B,H,R64,3,25898,47.0,1967,5333,87.0,1812,,38.0,34.0,62.0,60.0,27.0,25.0,13.0,6.0,6.0,3.0,4.0,2.0,5.0,9.0,6.0,13.0,0,9.0,9.0
171010,Winston Salem,2019,342,19/08/2019,B,H,R64,3,6204,155.0,1738,6134,76.0,1832,,36.0,49.0,78.0,83.0,24.0,35.0,24.0,18.0,1.0,1.0,0.0,6.0,4.0,1.0,7.0,3.0,0,12.0,13.0
171009,Winston Salem,2019,342,19/08/2019,B,H,R64,3,5953,120.0,1831,17196,212.0,1726,,41.0,40.0,71.0,66.0,25.0,28.0,14.0,17.0,4.0,9.0,2.0,2.0,8.0,2.0,11.0,3.0,0,9.0,10.0
171008,Winston Salem,2019,342,19/08/2019,B,H,R64,3,11769,69.0,1934,4664,71.0,1857,,28.0,36.0,58.0,51.0,17.0,27.0,11.0,7.0,8.0,3.0,5.0,3.0,7.0,0.0,12.0,2.0,1,9.0,9.0
171007,Winston Salem,2019,342,19/08/2019,B,H,R64,3,6017,705.0,1589,4868,74.0,1939,,37.0,35.0,69.0,52.0,18.0,27.0,16.0,9.0,2.0,2.0,3.0,3.0,4.0,1.0,9.0,3.0,1,10.0,9.0
171006,Winston Salem,2019,342,19/08/2019,B,H,R64,3,4606,101.0,2048,4311,77.0,1853,,48.0,36.0,78.0,79.0,36.0,23.0,14.0,21.0,8.0,4.0,4.0,7.0,5.0,8.0,8.0,13.0,1,13.0,12.0
171005,Winston Salem,2019,342,19/08/2019,B,H,R64,3,5438,82.0,1862,44669,83.0,1767,,26.0,28.0,48.0,56.0,21.0,20.0,13.0,11.0,2.0,1.0,1.0,9.0,1.0,4.0,2.0,8.0,1,9.0,9.0
171004,Winston Salem,2019,342,19/08/2019,B,H,R64,3,44525,99.0,1756,44494,97.0,1801,,47.0,55.0,85.0,98.0,36.0,40.0,19.0,18.0,11.0,9.0,2.0,3.0,2.0,5.0,5.0,9.0,0,15.0,14.0
171003,Winston Salem,2019,342,19/08/2019,B,H,R64,3,6051,67.0,1817,22171,75.0,1815,RET,23.0,24.0,41.0,41.0,22.0,21.0,9.0,8.0,1.0,8.0,3.0,2.0,2.0,0.0,2.0,1.0,0,6.0,7.0
171002,Winston Salem,2019,342,19/08/2019,B,H,R64,3,6031,111.0,1773,4894,154.0,1830,,39.0,38.0,71.0,72.0,30.0,32.0,16.0,19.0,13.0,17.0,1.0,5.0,2.0,1.0,4.0,2.0,0,11.0,11.0
171001,Winston Salem,2019,342,19/08/2019,B,H,R64,3,5986,105.0,1838,25960,98.0,1824,,51.0,50.0,90.0,84.0,38.0,29.0,20.0,13.0,1.0,6.0,6.0,10.0,4.0,3.0,6.0,10.0,1,13.0,13.0
171000,Winston Salem,2019,342,19/08/2019,B,H,R64,3,5644,96.0,1757,5364,84.0,1892,,51.0,50.0,88.0,98.0,41.0,36.0,20.0,24.0,21.0,6.0,4.0,9.0,4.0,4.0,5.0,6.0,0,14.0,14.0
170998,Winston Salem,2019,342,19/08/2019,B,H,R64,3,5636,253.0,1771,5422,89.0,1689,,32.0,35.0,62.0,51.0,24.0,29.0,14.0,11.0,3.0,5.0,7.0,1.0,3.0,0.0,5.0,0.0,0,9.0,10.0
170997,Winston Salem,2019,342,19/08/2019,B,H,R32,3,5801,73.0,1855,33215,38.0,1948,,35.0,29.0,61.0,51.0,19.0,19.0,10.0,13.0,3.0,4.0,3.0,4.0,7.0,1.0,12.0,3.0,0,9.0,9.0
170996,Winston Salem,2019,342,19/08/2019,B,H,R32,3,45000,49.0,1908,45438,106.0,1812,,32.0,40.0,65.0,74.0,27.0,23.0,21.0,20.0,3.0,4.0,5.0,3.0,1.0,5.0,2.0,7.0,0,11.0,10.0
170995,Winston Salem,2019,342,19/08/2019,B,H,R32,3,5070,50.0,1950,25898,47.0,1972,,48.0,59.0,96.0,88.0,35.0,45.0,23.0,18.0,5.0,5.0,2.0,3.0,4.0,2.0,8.0,2.0,0,14.0,14.0
170994,Winston Salem,2019,342,19/08/2019,B,H,R32,3,6134,76.0,1840,5016,46.0,2022,,43.0,33.0,80.0,55.0,24.0,29.0,21.0,13.0,2.0,15.0,7.0,3.0,7.0,0.0,10.0,1.0,1,10.0,11.0
170993,Winston Salem,2019,342,19/08/2019,B,H,R32,3,17196,212.0,1749,27835,41.0,1931,,45.0,53.0,90.0,95.0,25.0,39.0,19.0,15.0,1.0,13.0,14.0,9.0,5.0,8.0,12.0,12.0,1,12.0,13.0
170992,Winston Salem,2019,342,19/08/2019,B,H,R32,3,4664,71.0,1869,3852,63.0,1933,,53.0,40.0,89.0,81.0,37.0,31.0,21.0,22.0,2.0,12.0,1.0,5.0,6.0,5.0,9.0,8.0,1,15.0,14.0
170991,Winston Salem,2019,342,19/08/2019,B,H,R32,3,4868,74.0,1941,26011,52.0,1912,RET,9.0,11.0,14.0,15.0,5.0,8.0,1.0,2.0,3.0,3.0,2.0,0.0,2.0,1.0,4.0,2.0,0,3.0,3.0
170990,Winston Salem,2019,342,19/08/2019,B,H,R32,3,4606,101.0,2052,5922,51.0,1977,,38.0,46.0,70.0,82.0,26.0,32.0,11.0,17.0,9.0,9.0,5.0,1.0,3.0,7.0,10.0,12.0,0,14.0,14.0
170989,Winston Salem,2019,342,19/08/2019,B,H,R32,3,5438,82.0,1870,5543,58.0,1910,,30.0,31.0,51.0,50.0,24.0,21.0,12.0,5.0,12.0,4.0,3.0,1.0,2.0,4.0,2.0,8.0,0,8.0,8.0
170988,Winston Salem,2019,342,19/08/2019,B,H,R32,3,34554,54.0,1896,44525,99.0,1774,RET,10.0,13.0,20.0,26.0,9.0,8.0,7.0,4.0,2.0,4.0,0.0,0.0,0.0,2.0,0.0,4.0,1,4.0,3.0
170987,Winston Salem,2019,342,19/08/2019,B,H,R32,3,6051,67.0,1828,5349,61.0,1870,,65.0,39.0,116.0,94.0,48.0,32.0,24.0,36.0,18.0,5.0,4.0,5.0,4.0,0.0,7.0,0.0,0,16.0,15.0
170986,Winston Salem,2019,342,19/08/2019,B,H,R32,3,4894,154.0,1839,5303,43.0,1898,,35.0,48.0,80.0,93.0,31.0,43.0,28.0,17.0,11.0,9.0,7.0,6.0,3.0,2.0,4.0,4.0,1,15.0,14.0
170985,Winston Salem,2019,342,19/08/2019,B,H,R32,3,5986,105.0,1848,32068,48.0,1884,,44.0,34.0,62.0,50.0,27.0,31.0,6.0,8.0,0.0,9.0,3.0,3.0,6.0,2.0,9.0,2.0,0,8.0,9.0
170984,Winston Salem,2019,342,19/08/2019,B,H,R32,3,5793,64.0,1946,5644,96.0,1778,,65.0,42.0,99.0,89.0,44.0,30.0,21.0,28.0,6.0,9.0,2.0,5.0,3.0,1.0,4.0,5.0,0,15.0,16.0
170983,Winston Salem,2019,342,19/08/2019,B,H,R32,3,6202,119.0,1785,44830,62.0,1858,,42.0,42.0,77.0,74.0,28.0,31.0,15.0,18.0,4.0,10.0,5.0,2.0,2.0,5.0,7.0,8.0,1,13.0,13.0
170982,Winston Salem,2019,342,19/08/2019,B,H,R32,3,5324,30.0,1984,5422,89.0,1717,,36.0,33.0,68.0,56.0,30.0,20.0,16.0,15.0,14.0,3.0,7.0,3.0,4.0,1.0,5.0,4.0,1,11.0,10.0
170981,Winston Salem,2019,342,19/08/2019,B,H,R16,3,45000,49.0,1915,33215,38.0,1955,,42.0,25.0,70.0,49.0,22.0,20.0,10.0,13.0,0.0,8.0,4.0,4.0,11.0,4.0,16.0,6.0,1,8.0,9.0
170980,Winston Salem,2019,342,19/08/2019,B,H,R16,3,25898,47.0,1980,5016,46.0,2027,,45.0,52.0,89.0,92.0,40.0,42.0,22.0,18.0,12.0,15.0,3.0,6.0,1.0,2.0,3.0,4.0,0,12.0,12.0
170979,Winston Salem,2019,342,19/08/2019,B,H,R16,3,3852,63.0,1941,27835,41.0,1935,RET,24.0,20.0,49.0,37.0,15.0,15.0,10.0,12.0,2.0,3.0,5.0,2.0,4.0,1.0,7.0,2.0,0,6.0,7.0
170978,Winston Salem,2019,342,19/08/2019,B,H,R16,3,5922,51.0,1988,26011,52.0,1923,RET,13.0,8.0,28.0,19.0,6.0,7.0,7.0,9.0,1.0,0.0,1.0,2.0,1.0,0.0,3.0,0.0,1,4.0,4.0
170977,Winston Salem,2019,342,19/08/2019,B,H,R16,3,34554,54.0,1902,5438,82.0,1881,,46.0,38.0,80.0,67.0,32.0,31.0,15.0,15.0,1.0,10.0,7.0,6.0,1.0,2.0,4.0,3.0,0,10.0,10.0
170976,Winston Salem,2019,342,19/08/2019,B,H,R16,3,5349,61.0,1879,4894,154.0,1852,,46.0,29.0,73.0,68.0,35.0,21.0,12.0,17.0,6.0,6.0,4.0,5.0,5.0,2.0,6.0,5.0,0,10.0,9.0
170975,Winston Salem,2019,342,19/08/2019,B,H,R16,3,32068,48.0,1893,5793,64.0,1951,,36.0,37.0,60.0,65.0,24.0,25.0,7.0,17.0,5.0,1.0,0.0,2.0,4.0,2.0,8.0,3.0,1,9.0,9.0
170974,Winston Salem,2019,342,19/08/2019,B,H,R16,3,5324,30.0,1987,44830,62.0,1867,,45.0,67.0,98.0,108.0,34.0,39.0,22.0,21.0,9.0,4.0,5.0,4.0,7.0,5.0,12.0,11.0,0,14.0,16.0
170973,Winston Salem,2019,342,19/08/2019,B,H,QF,3,25898,47.0,1990,33215,38.0,1963,,35.0,40.0,60.0,68.0,27.0,31.0,11.0,17.0,1.0,10.0,7.0,4.0,1.0,1.0,3.0,2.0,0,10.0,11.0
170972,Winston Salem,2019,342,19/08/2019,B,H,QF,3,27835,41.0,1945,26011,52.0,1934,,57.0,58.0,88.0,97.0,45.0,41.0,14.0,14.0,19.0,9.0,2.0,5.0,5.0,6.0,8.0,11.0,0,14.0,15.0
170971,Winston Salem,2019,342,19/08/2019,B,H,QF,3,5438,82.0,1892,5349,61.0,1888,,66.0,53.0,102.0,101.0,56.0,42.0,15.0,30.0,16.0,12.0,2.0,4.0,5.0,6.0,6.0,7.0,0,16.0,16.0
170970,Winston Salem,2019,342,19/08/2019,B,H,QF,3,5793,64.0,1959,5324,30.0,1993,,58.0,60.0,91.0,116.0,39.0,44.0,16.0,19.0,5.0,9.0,2.0,15.0,6.0,8.0,10.0,13.0,0,14.0,14.0
170969,Winston Salem,2019,342,19/08/2019,B,H,SF,3,27835,41.0,1954,33215,38.0,1973,,27.0,25.0,57.0,52.0,20.0,20.0,24.0,13.0,5.0,4.0,1.0,4.0,4.0,1.0,4.0,3.0,1,10.0,9.0
170968,Winston Salem,2019,342,19/08/2019,B,H,SF,3,5438,82.0,1903,5324,30.0,2001,,34.0,34.0,62.0,60.0,16.0,26.0,14.0,11.0,1.0,7.0,1.0,7.0,4.0,6.0,10.0,8.0,0,10.0,9.0
170967,Winston Salem,2019,342,19/08/2019,B,H,F,3,27835,41.0,1965,5324,30.0,2009,,63.0,47.0,92.0,87.0,42.0,31.0,12.0,15.0,6.0,10.0,4.0,6.0,4.0,6.0,8.0,11.0,0,14.0,13.0
171571,Davis Cup Finals,2019,360,19/11/2019,D,H,RR,3,4541,29.0,2071,6020,81.0,1763,,27.0,24.0,42.0,37.0,22.0,14.0,11.0,5.0,4.0,3.0,0.0,2.0,2.0,1.0,2.0,5.0,1,8.0,7.0
171572,Davis Cup Finals,2019,360,19/11/2019,D,H,RR,3,4789,10.0,2038,6401,73.0,1924,,51.0,34.0,65.0,51.0,31.0,27.0,4.0,10.0,6.0,1.0,3.0,0.0,2.0,0.0,6.0,1.0,0,10.0,10.0
171612,Davis Cup Finals,2019,360,24/11/2019,D,H,F,3,4742,1.0,2426,33215,15.0,2069,,51.0,49.0,74.0,76.0,42.0,38.0,13.0,10.0,7.0,4.0,1.0,1.0,1.0,5.0,1.0,6.0,0,11.0,10.0
171338,Shanghai Masters,2019,339,07/10/2019,M,H,R32,3,644,6.0,2097,4868,71.0,1947,,58.0,61.0,79.0,84.0,48.0,44.0,11.0,12.0,21.0,8.0,3.0,3.0,1.0,0.0,3.0,2.0,0,12.0,12.0
171337,Shanghai Masters,2019,339,07/10/2019,M,H,R32,3,6219,5.0,2183,5793,37.0,2007,,45.0,50.0,70.0,76.0,40.0,35.0,14.0,13.0,11.0,5.0,0.0,1.0,4.0,5.0,4.0,6.0,0,11.0,10.0
171336,Shanghai Masters,2019,339,07/10/2019,M,H,R32,3,5918,26.0,1976,5324,23.0,1965,,48.0,41.0,71.0,78.0,32.0,26.0,14.0,19.0,2.0,12.0,5.0,8.0,2.0,3.0,4.0,6.0,0,12.0,12.0
171335,Shanghai Masters,2019,339,07/10/2019,M,H,R32,3,26414,13.0,2070,6412,32.0,1904,,35.0,30.0,53.0,48.0,29.0,17.0,10.0,10.0,11.0,1.0,1.0,2.0,2.0,3.0,2.0,6.0,0,9.0,9.0
171334,Shanghai Masters,2019,339,07/10/2019,M,H,R32,3,5131,10.0,2077,24021,40.0,1920,,36.0,47.0,55.0,74.0,31.0,33.0,14.0,13.0,2.0,18.0,0.0,0.0,1.0,2.0,1.0,4.0,1,11.0,11.0
